time_offset_s,mse_m2
-758.8317,16.02224115703917
-758.3317,16.210713069378123
-757.8317,16.40113077100136
-757.3317,16.590375664373834
-756.8317,16.781566278069818
-756.3317,16.971507926239905
-755.8317,17.163395218967008
-755.3317,17.353957105686042
-754.8317,17.546464554501206
-754.3317,17.7375699041165
-753.8317,17.93062072678672
-753.3317,18.122192534958945
-752.8317,18.31570972068129
-752.3317,18.507670785198076
-751.8317,18.701577125415923
-751.3317,18.893850077089485
-750.8317,19.088068196392648
-750.3317,19.28057553002892
-749.8317,19.475027917125296
-749.3317,19.667692022552277
-748.8317,19.862301061298606
-748.3317,20.055044254441405
-747.8317,20.24973225492067
-747.3317,20.442476808910882
-746.8317,20.637166038543956
-746.3317,20.829834214850802
-745.8317,21.024446929529855
-745.3317,21.216961009100704
-744.8317,21.411419484331848
-744.3317,21.603701798729563
-743.8317,21.797928360772307
-743.3317,21.989901323296998
-742.8317,22.183818380288002
-742.3317,22.375404517070606
-741.8317,22.568934590119255
-741.3317,22.760056571174626
-740.8317,22.95312232541796
-740.3317,23.14370299564484
-739.8317,23.336227271249342
-739.3317,23.5261896813649
-738.8317,23.718095524462807
-738.3317,23.90736296185929
-737.8317,24.098573655406884
-737.3317,24.28706967491797
-736.8317,24.477508769463565
-736.3317,24.665157224028153
-735.8317,24.854748568377378
-735.3317,25.041473639588407
-734.8317,25.23014141135448
-734.3317,25.415867639880574
-733.8317,25.60353637590732
-733.3317,25.78818869177502
-732.8317,25.974783318420442
-732.3317,26.158287071144873
-731.8317,26.343732934413012
-731.3317,26.526013922964875
-730.8317,26.710236818473973
-730.3317,26.891221321070866
-729.8317,27.07414752384573
-729.3317,27.253762327555698
-728.8317,27.435318621632323
-728.3317,27.61349105177792
-727.8317,27.79360475960842
-727.3317,27.970262708959368
-726.8317,28.14886172060548
-726.3317,28.323933678348133
-725.8317,28.500946480451503
-725.3317,28.674361560923597
-724.8317,28.849717265441182
-724.3317,29.021405236620247
-723.8317,29.19503360931336
-723.3317,29.3649249210473
-722.8317,29.53675640971277
-722.3317,29.704782221681356
-721.8317,29.874747984113434
-721.3317,30.040840193509343
-720.8317,30.208872125181173
-720.3317,30.372963394099568
-719.8317,30.53899415555303
-719.3317,30.701017938078504
-718.8317,30.864980982011446
-718.3317,31.024871550991534
-717.8317,31.18670114903145
-717.3317,31.344393622525928
-716.8317,31.504024891679293
-716.3317,31.659455259074562
-715.8317,31.816824187841238
-715.3317,31.96992933561928
-714.8317,32.12497280976144
-714.3317,32.27569054691302
-713.8317,32.42834637486814
-713.3317,32.57661545793995
-712.8317,32.72682239586782
-712.3317,32.872582553633485
-711.8317,33.020280330086855
-711.3317,33.163472287831915
-710.8317,33.308601628041124
-710.3317,33.449167131452114
-709.8317,33.591669781213724
-709.3317,33.72955161986176
-708.8317,33.869370369021645
-708.3317,34.00451239943103
-707.8317,34.14159110495237
-707.3317,34.273938273244966
-706.8317,34.408221881851944
-706.3317,34.53772024595808
-705.8317,34.669154816346065
-705.3317,34.79575156777304
-704.8317,34.92428429237631
-704.3317,35.047927777525786
-703.8317,35.173507003834004
-703.3317,35.294146744859574
-702.8317,35.416721996274404
-702.3317,35.53430871147091
-701.8317,35.653830707694354
-701.3317,35.76831633141082
-700.8317,35.88473700835702
-700.3317,35.996074710425034
-699.8317,36.10934723964749
-699.3317,36.21749144431721
-698.8317,36.32757025194362
-698.3317,36.43247665631979
-697.8317,36.53931744148668
-697.3317,36.64094303345713
-696.8317,36.744502786237064
-696.3317,36.84280586188642
-695.8317,36.94304288070031
-695.3317,37.03798306120201
-694.8317,37.13485696970955
-694.3317,37.226395217689124
-693.8317,37.31986698115058
-693.3317,37.407965616513636
-692.8317,37.4979975576162
-692.3317,37.582620272834774
-691.8317,37.66917608697721
-691.3317,37.75028796182815
-690.8317,37.83333273185746
-690.3317,37.91090024760691
-689.8317,37.99040045800106
-689.3317,38.0643915110293
-688.8317,38.14031506152018
-688.3317,38.21069897638128
-687.8317,38.28301519501238
-687.3317,38.349762736923346
-686.8317,38.418442392536974
-686.3317,38.48152577929119
-685.8317,38.54654109343993
-685.3317,38.605934006740284
-684.8317,38.667258665017954
-684.3317,38.722936261224746
-683.8317,38.78054542401226
-683.3317,38.83248434430174
-682.8317,38.886354656923395
-682.3317,38.934533036852585
-681.8317,38.98464263913868
-681.3317,39.02904011761274
-680.8317,39.075368652864604
-680.3317,39.11596638050283
-679.8317,39.15849500385658
-679.3317,39.1952756507539
-678.8317,39.23398703693945
-678.3317,39.26693479981998
-677.8317,39.301813150312206
-677.3317,39.33091375907191
-676.8317,39.36194480863091
-676.3317,39.38718553226696
-675.8317,39.41435655486474
-675.3317,39.43572620678867
-674.8317,39.45902602091988
-674.3317,39.476514963652654
-673.8317,39.495933937027
-673.3317,39.50953408627393
-672.8317,39.525064139888435
-672.3317,39.53476896799215
-671.8317,39.54640357958151
-671.3317,39.552208118351594
-670.8317,39.55994232521506
-670.3317,39.5618431681332
-669.8317,39.56567356933693
-669.3317,39.56366887313638
-668.8317,39.56359363109023
-668.3317,39.55768311670911
-667.8317,39.553701958117024
-667.3317,39.54388691102484
-666.8317,39.536001127208635
-666.3317,39.522284397105935
-665.8317,39.51049684370192
-665.3317,39.492882843592916
-664.8317,39.47719793962176
-664.3317,39.455692644260445
-663.8317,39.43611637057029
-663.3317,39.41072731428035
-662.8317,39.387267211363806
-662.3317,39.35800348523334
-661.8317,39.33066865041923
-661.3317,39.29754089887116
-660.8317,39.26634198289187
-660.3317,39.22936239963141
-659.8317,39.194311602567396
-659.3317,39.15349392590802
-658.8317,39.114604992510735
-658.3317,39.06996450008058
-657.8317,39.027252714475836
-657.3317,38.978806217306534
-656.8317,38.932288397080185
-656.3317,38.880054233080244
-655.8317,38.8297487227486
-655.3317,38.77374674956416
-654.8317,38.719673413431565
-654.3317,38.65992500069707
-653.8317,38.60210521510346
-653.3317,38.53863323608536
-652.8317,38.477089881046886
-652.3317,38.40991870368367
-651.8317,38.34467615392956
-651.3317,38.273831631271534
-650.8317,38.20491574668079
-650.3317,38.130425206733484
-649.8317,38.057863322175066
-649.3317,37.9797555571501
-648.8317,37.90357647173077
-648.3317,37.821881726708604
-647.8317,37.74211569243241
-647.3317,37.65686565344122
-646.8317,37.57354436328533
-646.3317,37.484772144801
-645.8317,37.397928720212384
-645.3317,37.30566885208415
-644.8317,37.21533782990231
-644.3317,37.11962624370968
-643.8317,37.02584356252022
-643.3317,36.926717577366155
-642.8317,36.82952056329097
-642.3317,36.72701887103726
-641.8317,36.62644622296668
-641.3317,36.520608872917116
-640.8317,36.416700647190034
-640.3317,36.307569030227654
-639.8317,36.20036662476563
-639.3317,36.08798345695013
-638.8317,35.977529594851696
-638.3317,35.86193890048371
-637.8317,35.748277613085556
-637.3317,35.62952470724432
-636.8317,35.51270131665589
-636.3317,35.390832787217384
-635.8317,35.270893888336026
-635.3317,35.14595757747867
-634.8317,35.02295101949215
-634.3317,34.89499600469736
-633.8317,34.76897087208154
-633.3317,34.63804744663683
-632.8317,34.50905403965564
-632.3317,34.37521369266783
-631.8317,34.24330350738357
-631.3317,34.10659890331017
-630.8317,33.97182461111195
-630.3317,33.832309568818935
-629.8317,33.69472499547741
-629.3317,33.552454466831485
-628.8317,33.41211457108833
-628.3317,33.26714461909246
-627.8317,33.124105470792905
-627.3317,32.97649324727366
-626.8317,32.830812005051044
-626.3317,32.68061572790668
-625.8317,32.53235061642767
-625.3317,32.37962954644603
-624.8317,32.228839833225756
-624.3317,32.073654250481255
-623.8317,31.920400222277475
-623.3317,31.762811402116515
-622.8317,31.607154340912295
-622.3317,31.447224529536662
-621.8317,31.289226688121126
-621.3317,31.12701907777925
-620.8317,30.96674365493609
-620.3317,30.80232235873191
-619.8317,30.639833474045677
-619.3317,30.473263500375218
-618.8317,30.308626168665274
-618.3317,30.139973395291143
-617.8317,29.97325350068362
-617.3317,29.802584648457806
-616.8317,29.633848918105844
-616.3317,29.461231524351188
-615.8317,29.290547501813954
-615.3317,29.11604989337508
-614.8317,28.943485911666258
-614.3317,28.767177177640566
-613.8317,28.592802331956946
-613.3317,28.414752296116713
-612.8317,28.23863641625793
-612.3317,28.05891560917438
-611.8317,27.88112923166469
-611.3317,27.699808862545318
-610.8317,27.52042320246865
-610.3317,27.337575130718935
-609.8317,27.156662053278374
-609.3317,26.972358759799327
-608.8317,26.789990751612507
-608.3317,26.60430530984548
-607.8317,26.420555449987248
-607.3317,26.23356149671761
-606.8317,26.048503427521638
-606.3317,25.860275133452955
-605.8317,25.673983031083903
-605.3317,25.48459507119444
-604.8317,25.297143616002455
-604.3317,25.106671139695848
-603.8317,24.918135486365298
-603.3317,24.726654087427246
-602.8317,24.537109834931577
-602.3317,24.344695521304722
-601.8317,24.154218682679495
-601.3317,23.96094784606846
-600.8317,23.769614818014634
-600.3317,23.575564203333478
-599.8317,23.383451735663108
-599.3317,23.18869841033735
-598.8317,22.995883575273965
-598.3317,22.800504898409482
-597.8317,22.60706505975541
-597.3317,22.411138651186615
-596.8317,22.217151433369555
-596.3317,22.020755142599157
-595.8317,21.826298399610465
-595.3317,21.62951027465332
-594.8317,21.43466205889042
-594.3317,21.237560315033907
-593.8317,21.04239884605927
-593.3317,20.845061834552737
-592.8317,20.64966546778201
-592.3317,20.45217164446781
-591.8317,20.25661883979957
-591.3317,20.059046733698274
-590.8317,19.863416024098033
-590.3317,19.665844205960383
-589.8317,19.47021416601139
-589.3317,19.272721216849646
-588.8317,19.077170431283125
-588.3317,18.87983491089433
-587.8317,18.684441943111725
-587.3317,18.48734235860564
-586.8317,18.29218571920553
-586.3317,18.095400493549704
-585.8317,17.900558608871982
-585.3317,17.704166049466675
-584.8317,17.509717230166615
-584.3317,17.31379549746214
-583.8317,17.119817907126933
-583.3317,16.924444983296027
-582.8317,16.731016607116388
-582.3317,16.536270264794126
-581.8317,16.34346887830354
-581.3317,16.149426649407392
-580.8317,15.957329787301541
-580.3317,15.764068931944042
-579.8317,15.572753856992923
-579.3317,15.380351332499437
-578.8317,15.189895004564608
-578.3317,14.99842743460865
-577.8317,14.808906479778106
-577.3317,14.618450123646571
-576.8317,14.429940803499585
-576.3317,14.240571525500215
-575.8317,14.053149706514509
-575.3317,13.864942945537953
-574.8317,13.678684068651437
-574.3317,13.491714807900028
-573.8317,13.306693858239406
-573.3317,13.121036595134871
-572.8317,12.937328071923194
-572.3317,12.753056788205372
-571.8317,12.570734674860661
-571.3317,12.387922806889234
-570.8317,12.207060541326182
-570.3317,12.025780950597344
-569.8317,11.846451395744008
-569.3317,11.666776339633941
-568.8317,11.489051754175305
-568.3317,11.311052856922178
-567.8317,11.13500486628229
-567.3317,10.958753090218494
-566.8317,10.784452657792901
-566.3317,10.61001827483904
-565.8317,10.437535673489023
-565.3317,10.264988236921132
-564.8317,10.094393020741261
-564.3317,9.923801337242628
-563.8317,9.755162313612919
-563.3317,9.586594415621708
-562.8317,9.41997961755569
-562.3317,9.253502735919511
-561.8317,9.088979394719274
-561.3317,8.924659931667707
-560.8317,8.762294449896945
-560.3317,8.600197952342867
-559.8317,8.440055877128797
-559.3317,8.28024701030927
-558.8317,8.12239300698416
-558.3317,7.9649355284514805
-557.8317,7.809433354544396
-557.3317,7.654390088517797
-556.8317,7.501302568107033
-556.3317,7.34873538019532
-555.8317,7.198124378631842
-555.3317,7.048094150937184
-554.8317,6.900020549949264
-554.3317,6.75258715656214
-553.8317,6.607110829751198
-553.3317,6.462333112646381
-552.8317,6.319512901383908
-552.3317,6.177448646727189
-551.8317,6.03734233646248
-551.3317,5.898048251337683
-550.8317,5.7607125483258805
-550.3317,5.624244237891558
-549.8317,5.489734746351436
-549.3317,5.356146691436429
-548.8317,5.224517891147096
-548.3317,5.093863426294013
-547.8317,4.965168650639568
-547.3317,4.837499942605038
-546.8317,4.711791357076045
-546.3317,4.587159383796396
-545.8317,4.464487964956837
-545.3317,4.342942494987721
-544.8317,4.223358009915926
-544.3317,4.104947582354149
-543.8317,3.9884985685659817
-543.3317,3.8732704734616807
-542.8317,3.7600042193241126
-542.3317,3.648004478591162
-541.8317,3.5379670042341123
-541.3317,3.4292403530664917
-540.8317,3.322476391800664
-540.3317,3.2170662606022775
-539.8317,3.113619240850497
-539.3317,3.011567737685768
-538.8317,2.9114797654351174
-538.3317,2.812827659007431
-537.8317,2.7161395007892857
-537.3317,2.620926203954188
-536.8317,2.52767727035903
-536.3317,2.435940824178838
-535.8317,2.346169153912522
-535.3317,2.2579462122588074
-534.8317,2.1716884567467303
-534.3317,2.0870142714569124
-533.8317,2.0043056800023273
-533.3317,1.9232140865963874
-532.8317,1.844088492098864
-532.3317,1.7666118960619714
-531.8317,1.691101701301807
-531.3317,1.6172710649384257
-530.8317,1.5454072294325565
-530.3317,1.4752520592973648
-529.8317,1.407064086732121
-529.3317,1.3406124216428452
-528.8317,1.2761283478886505
-528.3317,1.213406747525694
-527.8317,1.1526531292385809
-527.3317,1.0936866633360787
-526.8317,1.0366885671506558
-526.3317,0.9815008052833587
-525.8317,0.9282817976016298
-525.3317,0.8768947995717791
-524.8317,0.8274769369519756
-524.3317,0.7799112437800912
-523.8317,0.7343150639294388
-523.3317,0.690589689452702
-522.8317,0.6488342028278006
-522.3317,0.6089666259094662
-521.8317,0.5710693079277194
-521.3317,0.5350754652807526
-520.8317,0.5010522491460381
-520.3317,0.46894652877392085
-519.8317,0.43881179891944694
-519.3317,0.41060703417685374
-518.8317,0.3843736203278999
-518.3317,0.36008108460369426
-517.8317,0.33776025646268704
-517.3317,0.3173896584874404
-516.8317,0.29899112104356307
-516.3317,0.2825506008235469
-515.8317,0.2680824902888357
-515.3317,0.2555786156681889
-514.8317,0.24504749604181275
-514.3317,0.2364852598943316
-513.8317,0.22989612015650532
-513.3317,0.22527893820825357
-512.8317,0.2226351901449779
-512.3317,0.22196489942865985
-511.83169999999996,0.22326837608823227
-511.33169999999996,0.22654523403001992
-510.83169999999996,0.23179618881200412
-510.33169999999996,0.2390188729512543
-509.83169999999996,0.24821597932834516
-509.33169999999996,0.25938158767039093
-508.83169999999996,0.2725219395433556
-508.33169999999996,0.2876259915452996
-507.83169999999996,0.30470510423092423
-507.33169999999996,0.32374154242011044
-506.83169999999996,0.344753354271825
-506.33169999999996,0.3677145464964096
-505.83169999999996,0.3926514211570126
-505.33169999999996,0.4195281634678032
-504.83169999999996,0.4483808927534519
-504.33169999999996,0.47916241291592765
-503.83169999999996,0.5119202203303086
-503.33169999999996,0.5465941819654856
-502.83169999999996,0.5832447268428249
-502.33169999999996,0.6217972341953741
-501.83169999999996,0.6623266164706973
-501.33169999999996,0.7047422198024749
-500.83169999999996,0.7491349854072711
-500.33169999999996,0.7953966870141653
-499.83169999999996,0.8436358338953641
-499.33169999999996,0.8937250947451193
-498.83169999999996,0.9457920795050315
-498.33169999999996,0.9996888264934515
-497.83169999999996,1.0555635716480867
-497.33169999999996,1.1132462054707803
-496.83169999999996,1.1729071073236905
-496.33169999999996,1.2343525109602715
-495.83169999999996,1.29777644808884
-495.33169999999996,1.3629599958962415
